Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Size,p_year,Ftype,ratio,Demand,Demand_id,age,k,T_val
"T[10,8,1,1,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,1,1,1]"
"T[10,8,1,1,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,1,1,2]"
"T[10,8,1,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,1,2,0]"
"T[10,8,1,2,1]",13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,1,2,1]"
"T[10,8,1,2,2]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,1,2,2]"
"T[10,8,1,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,1,2,3]"
"T[10,8,2,1,0]",16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,2,1,0]"
"T[10,8,2,1,1]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,2,1,1]"
"T[10,8,3,1,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,3,1,1]"
"T[10,8,3,1,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,3,1,2]"
"T[10,8,3,4,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,8,3,4,0]"
"T[10,9,0,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,0,2,1]"
"T[10,9,0,2,2]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,0,2,2]"
"T[10,9,0,3,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,0,3,2]"
"T[10,9,1,2,0]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,1,2,0]"
"T[10,9,1,2,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,1,2,2]"
"T[10,9,2,1,0]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,2,1,0]"
"T[10,9,2,1,1]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,2,1,1]"
"T[10,9,2,1,2]",15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,2,1,2]"
"T[10,9,2,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,2,2,0]"
"T[10,9,3,1,1]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,3,1,1]"
"T[10,9,3,1,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,9,3,1,2]"
"T[10,10,0,2,0]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,0,2,0]"
"T[10,10,0,2,2]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,0,2,2]"
"T[10,10,1,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,1,2,0]"
"T[10,10,1,2,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,1,2,2]"
"T[10,10,2,1,1]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,2,1,1]"
"T[10,10,2,1,3]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,2,1,3]"
"T[10,10,2,2,0]",13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,2,2,0]"
"T[10,10,2,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,2,2,3]"
"T[10,10,3,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[10,10,3,2,1]"
"T[11,3,0,1,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,3,0,1,0]"
"T[11,4,0,1,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,4,0,1,0]"
"T[11,4,0,1,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,4,0,1,1]"
"T[11,4,0,1,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,4,0,1,3]"
"T[11,4,0,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,4,0,2,1]"
"T[11,4,0,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,4,0,2,2]"
"T[11,5,0,2,1]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,5,0,2,1]"
"T[11,6,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,6,0,2,1]"
"T[11,6,0,2,2]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,6,0,2,2]"
"T[11,7,0,2,0]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,7,0,2,0]"
"T[11,7,0,2,1]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,7,0,2,1]"
"T[11,7,0,2,3]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,7,0,2,3]"
"T[11,7,1,1,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,7,1,1,2]"
"T[11,7,1,1,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,7,1,1,3]"
"T[11,7,1,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,7,1,2,0]"
"T[11,8,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,0,2,1]"
"T[11,8,1,1,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,1,1,1]"
"T[11,8,1,1,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,1,1,2]"
"T[11,8,1,2,0]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,1,2,0]"
"T[11,8,1,2,1]",15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,1,2,1]"
"T[11,8,1,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,1,2,2]"
"T[11,8,1,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,1,2,3]"
"T[11,8,2,1,0]",15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,2,1,0]"
"T[11,8,2,1,2]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,2,1,2]"
"T[11,8,3,4,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,8,3,4,3]"
"T[11,9,0,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,0,2,0]"
"T[11,9,0,2,1]",14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,0,2,1]"
"T[11,9,0,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,0,2,2]"
"T[11,9,0,2,3]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,0,2,3]"
"T[11,9,0,3,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,0,3,2]"
"T[11,9,1,2,0]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,1,2,0]"
"T[11,9,1,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,1,2,1]"
"T[11,9,1,2,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,1,2,2]"
"T[11,9,2,1,0]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,2,1,0]"
"T[11,9,2,1,1]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,2,1,1]"
"T[11,9,2,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,2,2,0]"
"T[11,9,3,1,1]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,9,3,1,1]"
"T[11,10,0,2,2]",12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,0,2,2]"
"T[11,10,1,2,0]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,1,2,0]"
"T[11,10,2,1,1]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,2,1,1]"
"T[11,10,2,1,2]",13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,2,1,2]"
"T[11,10,2,2,0]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,2,2,0]"
"T[11,10,2,2,1]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,2,2,1]"
"T[11,10,2,2,3]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,2,2,3]"
"T[11,10,3,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,10,3,2,1]"
"T[11,11,0,2,2]",21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,0,2,2]"
"T[11,11,1,2,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,1,2,2]"
"T[11,11,2,1,0]",14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,2,1,0]"
"T[11,11,2,1,1]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,2,1,1]"
"T[11,11,2,2,1]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,2,2,1]"
"T[11,11,2,2,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,2,2,2]"
"T[11,11,2,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,2,2,3]"
"T[11,11,3,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,3,2,1]"
"T[11,11,3,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,3,2,2]"
"T[11,11,3,3,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,3,3,0]"
"T[11,11,3,3,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[11,11,3,3,2]"
"T[12,4,0,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,4,0,2,0]"
"T[12,4,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,4,0,2,1]"
"T[12,4,0,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,4,0,2,3]"
"T[12,5,0,2,1]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,5,0,2,1]"
"T[12,5,0,2,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,5,0,2,2]"
"T[12,6,0,2,1]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,6,0,2,1]"
"T[12,6,0,2,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,6,0,2,2]"
"T[12,7,0,2,0]",10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,7,0,2,0]"
"T[12,7,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,7,0,2,1]"
"T[12,7,0,2,2]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,7,0,2,2]"
"T[12,7,1,1,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,7,1,1,1]"
"T[12,8,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,8,0,2,1]"
"T[12,8,3,4,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,8,3,4,3]"
"T[12,9,0,2,2]",19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,9,0,2,2]"
"T[12,9,1,2,0]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,9,1,2,0]"
"T[12,9,1,2,3]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,9,1,2,3]"
"T[12,9,2,1,1]",22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,9,2,1,1]"
"T[12,9,2,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,9,2,2,0]"
"T[12,10,0,2,2]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,0,2,2]"
"T[12,10,0,2,3]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,0,2,3]"
"T[12,10,1,2,0]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,1,2,0]"
"T[12,10,2,1,1]",20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,2,1,1]"
"T[12,10,2,2,0]",11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,2,2,0]"
"T[12,10,2,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,2,2,1]"
"T[12,10,2,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,2,2,3]"
"T[12,10,3,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,10,3,2,1]"
"T[12,11,0,2,1]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,0,2,1]"
"T[12,11,0,2,2]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,0,2,2]"
"T[12,11,1,2,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,1,2,2]"
"T[12,11,2,1,0]",22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,2,1,0]"
"T[12,11,2,2,2]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,2,2,2]"
"T[12,11,2,2,3]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,2,2,3]"
"T[12,11,3,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,3,2,1]"
"T[12,11,3,3,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,3,3,0]"
"T[12,11,3,3,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,11,3,3,2]"
"T[12,12,0,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,0,2,1]"
"T[12,12,0,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,0,2,3]"
"T[12,12,1,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,1,2,0]"
"T[12,12,1,2,1]",18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,1,2,1]"
"T[12,12,1,2,2]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,1,2,2]"
"T[12,12,2,1,0]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,2,1,0]"
"T[12,12,2,1,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,2,1,1]"
"T[12,12,2,1,2]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,2,1,2]"
"T[12,12,2,2,2]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,2,2,2]"
"T[12,12,3,2,1]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,3,2,1]"
"T[12,12,3,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[12,12,3,2,2]"
"T[13,5,0,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,5,0,2,0]"
"T[13,5,0,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,5,0,2,1]"
"T[13,5,0,2,3]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,5,0,2,3]"
"T[13,6,0,2,1]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,6,0,2,1]"
"T[13,6,0,2,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,6,0,2,2]"
"T[13,7,0,2,0]",10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,7,0,2,0]"
"T[13,7,0,2,2]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,7,0,2,2]"
"T[13,7,1,1,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,7,1,1,0]"
"T[13,8,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,8,0,2,1]"
"T[13,8,3,4,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,8,3,4,3]"
"T[13,9,0,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,9,0,2,2]"
"T[13,9,0,3,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,9,0,3,2]"
"T[13,9,2,1,0]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,9,2,1,0]"
"T[13,10,0,2,1]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,0,2,1]"
"T[13,10,0,2,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,0,2,2]"
"T[13,10,1,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,1,2,0]"
"T[13,10,1,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,1,2,1]"
"T[13,10,2,1,1]",19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,2,1,1]"
"T[13,10,2,1,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,2,1,3]"
"T[13,10,2,2,1]",14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,2,2,1]"
"T[13,10,3,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,3,2,1]"
"T[13,10,3,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,10,3,2,2]"
"T[13,11,0,2,1]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,0,2,1]"
"T[13,11,0,2,2]",12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,0,2,2]"
"T[13,11,1,2,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,1,2,2]"
"T[13,11,2,1,0]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,2,1,0]"
"T[13,11,2,1,2]",12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,2,1,2]"
"T[13,11,2,1,3]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,2,1,3]"
"T[13,11,2,2,1]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,2,2,1]"
"T[13,11,3,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,3,2,1]"
"T[13,11,3,3,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,3,3,0]"
"T[13,11,3,3,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,11,3,3,2]"
"T[13,12,0,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,0,2,1]"
"T[13,12,0,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,0,2,2]"
"T[13,12,1,2,0]",9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,1,2,0]"
"T[13,12,1,2,1]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,1,2,1]"
"T[13,12,2,1,0]",13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,2,1,0]"
"T[13,12,2,1,2]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,2,1,2]"
"T[13,12,2,2,0]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,2,2,0]"
"T[13,12,3,2,1]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,12,3,2,1]"
"T[13,13,0,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,0,2,0]"
"T[13,13,0,2,1]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,0,2,1]"
"T[13,13,0,2,2]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,0,2,2]"
"T[13,13,1,2,0]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,1,2,0]"
"T[13,13,1,2,2]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,1,2,2]"
"T[13,13,1,2,3]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,1,2,3]"
"T[13,13,2,1,0]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,2,1,0]"
"T[13,13,2,2,0]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,2,2,0]"
"T[13,13,2,2,1]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,2,2,1]"
"T[13,13,2,2,2]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[13,13,2,2,2]"
"T[14,6,0,2,2]",10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,6,0,2,2]"
"T[14,7,0,2,0]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,7,0,2,0]"
"T[14,7,0,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,7,0,2,1]"
"T[14,7,0,2,2]",12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,7,0,2,2]"
"T[14,7,1,1,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,7,1,1,0]"
"T[14,8,0,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,8,0,2,3]"
"T[14,10,0,2,1]",11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,10,0,2,1]"
"T[14,10,0,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,10,0,2,3]"
"T[14,11,0,2,0]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,0,2,0]"
"T[14,11,0,2,1]",11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,0,2,1]"
"T[14,11,0,2,3]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,0,2,3]"
"T[14,11,1,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,1,2,0]"
"T[14,11,1,2,1]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,1,2,1]"
"T[14,11,2,1,0]",12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,2,1,0]"
"T[14,11,2,1,1]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,2,1,1]"
"T[14,11,2,1,2]",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,2,1,2]"
"T[14,11,2,2,2]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,2,2,2]"
"T[14,11,3,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,3,2,1]"
"T[14,11,3,3,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,3,3,0]"
"T[14,11,3,3,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,11,3,3,3]"
"T[14,12,0,2,0]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,0,2,0]"
"T[14,12,0,2,1]",3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,0,2,1]"
"T[14,12,1,2,0]",8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,1,2,0]"
"T[14,12,1,2,1]",17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,1,2,1]"
"T[14,12,1,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,1,2,3]"
"T[14,12,2,1,0]",6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,2,1,0]"
"T[14,12,2,1,1]",10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,2,1,1]"
"T[14,12,2,2,1]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,2,2,1]"
"T[14,12,2,2,2]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,2,2,2]"
"T[14,12,2,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,2,2,3]"
"T[14,12,3,2,1]",5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,12,3,2,1]"
"T[14,13,0,2,1]",13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,13,0,2,1]"
"T[14,13,0,2,2]",11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,13,0,2,2]"
"T[14,13,1,2,0]",4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,13,1,2,0]"
"T[14,13,1,2,1]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,13,1,2,1]"
"T[14,13,1,2,2]",7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,13,1,2,2]"
"T[14,13,1,2,3]",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U[14,13,1,2,3]"
